Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL1054,P20309,TRICHLORMETHIAZIDE,LMJSLTNSBFUCMU-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7449082,DTCC00242621,2025646,46191
CHEMBL1054,P20309,TRICHLORMETHIAZIDE,LMJSLTNSBFUCMU-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7449083,DTCC00242621,2025646,46191
CHEMBL1055,P20309,CHLORTHALIDONE,JIVPVXMEBJLZRO-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7345345,DTCC00242796,1798406,46191
CHEMBL1055,P20309,CHLORTHALIDONE,JIVPVXMEBJLZRO-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7345346,DTCC00242796,1798406,46191
CHEMBL105593,P20309,,QVRAVHDSUQELII-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,5128.61,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1617921,DTCC00274319,1914852,16818
CHEMBL105674,P20309,,BRKQBHOIDPLFHE-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,2754.23,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1626937,DTCC00274320,723967,16818
CHEMBL105945,P20309,,IBWCPVIKXQCSIK-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,398.11,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1619190,DTCC00274657,1468029,16818
CHEMBL106,P20309,FLUCONAZOLE,RFHAOTPXVQNOHP-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7303315,DTCC00143630,51470,46191
CHEMBL106,P20309,FLUCONAZOLE,RFHAOTPXVQNOHP-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7303316,DTCC00143630,51470,46191
CHEMBL1062,P20309,HYDROXYPROGESTERONE,DBPWSSGDRRHUNT-CEGNMAFCSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7315035,DTCC00245885,1092342,46191
CHEMBL1062,P20309,HYDROXYPROGESTERONE,DBPWSSGDRRHUNT-CEGNMAFCSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7315036,DTCC00245885,1092342,46191
CHEMBL106218,P20309,,LSMMQGJPNNFZFL-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,218.78,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1608905,DTCC00274422,1947468,16818
CHEMBL106219,P20309,,GCMYOOAJYOMGJH-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,50.12,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1600058,DTCC00274423,1403707,16818
CHEMBL106224,P20309,,QHLINTGFIHRERO-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,70.79,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1610198,DTCC00274502,723969,16818
CHEMBL106259,P20309,,KBGAIKLFNZYVGJ-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,15488.17,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1623054,DTCC00274752,1532749,16818
CHEMBL1064,P20309,SIMVASTATIN,RYMZZMVNJRMUDD-HGQWONQESA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7482226,DTCC00246331,217585,46191
CHEMBL1064,P20309,SIMVASTATIN,RYMZZMVNJRMUDD-HGQWONQESA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7482227,DTCC00246331,217585,46191
CHEMBL1065,P20309,METHYSERGIDE,KPJZHOPZRAFDTN-ZRGWGRIASA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7406835,DTCC00246366,1124452,46191
CHEMBL1065,P20309,METHYSERGIDE,KPJZHOPZRAFDTN-ZRGWGRIASA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7406836,DTCC00246366,1124452,46191
CHEMBL106505,P20309,,XVFUETUXJMLJLC-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,1023.29,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1636824,DTCC00274661,433739,16818
CHEMBL1068,P20309,OXCARBAZEPINE,CTRLABGOLIVAIY-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7391002,DTCC00246694,1285880,46191
CHEMBL1068,P20309,OXCARBAZEPINE,CTRLABGOLIVAIY-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7391003,DTCC00246694,1285880,46191
CHEMBL1069,P20309,VALSARTAN,ACWBQPMHZXGDFX-QFIPXVFZSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7445710,DTCC00246716,1992811,46191
CHEMBL1069,P20309,VALSARTAN,ACWBQPMHZXGDFX-QFIPXVFZSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7445711,DTCC00246716,1992811,46191
CHEMBL107,P20309,COLCHICINE,IAKHMKGGTNLKSZ-INIZCTEOSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7348123,DTCC00144185,153441,46191
CHEMBL107,P20309,COLCHICINE,IAKHMKGGTNLKSZ-INIZCTEOSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7348124,DTCC00144185,153441,46191
CHEMBL1070,P20309,NABUMETONE,BLXXJMDCKKHMKV-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7426575,DTCC00246857,1992808,46191
CHEMBL1070,P20309,NABUMETONE,BLXXJMDCKKHMKV-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7426576,DTCC00246857,1992808,46191
CHEMBL1071,P20309,OXAPROZIN,OFPXSFXSNFPTHF-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7386690,DTCC00246868,1092346,46191
CHEMBL1071,P20309,OXAPROZIN,OFPXSFXSNFPTHF-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7386691,DTCC00246868,1092346,46191
CHEMBL1073,P20309,GLIPIZIDE,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7327403,DTCC00246919,1285876,46191
CHEMBL1073,P20309,GLIPIZIDE,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7327404,DTCC00246919,1285876,46191
CHEMBL107444,P20309,,IFGIZQGZVWYBFG-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,912.01,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1628125,DTCC00274766,982408,16818
CHEMBL1076211,P20309,TOLPERISONE,FSKFPVLPFLJRQB-UHFFFAOYSA-N,2,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7481422,DTCC00627461,315671,46191
CHEMBL1076211,P20309,TOLPERISONE,FSKFPVLPFLJRQB-UHFFFAOYSA-N,2,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7481423,DTCC00627461,315671,46191
CHEMBL1076586,P20309,,APHXKHUFVKITGC-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,20137933,KI,>,10000,NM,,,,,,,,,,,,,,Inhibition of muscarinic M3 receptor,,Identification of piperazine-bisamide GHSR antagonists for the treatment of obesity.,Bioorg. Med. Chem. Lett.,2010,20,5,"Yu M, Lizarzaburu M, Beckmann H, Connors R, Dai K, Haller K, Li C, Liang L, Lindstrom M, Ma J, Motani A, Wanska M, Zhang A, Li L, Medina JC",,615846,DTCT0023280,3232497,DTCC00628883,1395765,37887
CHEMBL107679,P20309,,QTRFYRFDHGEFHT-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,263.03,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1620539,DTCC00274767,1980414,16818
CHEMBL107680,P20309,,OYHIKVPEGKDTOV-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12086495,KI,=,25703.96,NM,,cell_based,,,,,,,,,,,CHO,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M3 in transfected CHO cells.,,Synthesis and pharmacology of benzoxazines as highly selective antagonists at M(4) muscarinic receptors.,J. Med. Chem.,2002,45,14,"Böhme TM, Augelli-Szafran CE, Hallak H, Pugsley T, Serpa K, Schwarz RD",,138832,DTCT0023280,1602665,DTCC00274768,1435658,16818
CHEMBL1077,P20309,BROMFENAC,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7261725,DTCC00247634,930077,46191
CHEMBL1077,P20309,BROMFENAC,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7261726,DTCC00247634,930077,46191
CHEMBL1079079,P20309,,WGIPGQAPFNVWIX-XXFZXMJFSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,19767206,INHIBITION,<,50,%,,,,,,,,,,,,,,Displacement of [3H]QNB from Muscarinic acetylcholine receptor M3 at 10 uM by scintillation counting,,Synthesis and in vitro autoradiographic evaluation of a novel high-affinity radioiodinated ligand for imaging brain cannabinoid subtype-1 receptors.,Bioorg. Med. Chem. Lett.,2009,19,21,"Donohue SR, Varnäs K, Jia Z, Gulyás B, Pike VW, Halldin C",,619817,DTCT0023280,3267824,DTCC00632772,857661,37697
CHEMBL108,P20309,CARBAMAZEPINE,FFGPTBGBLSHEPO-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7263514,DTCC00144764,249939,46191
CHEMBL108,P20309,CARBAMAZEPINE,FFGPTBGBLSHEPO-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7263515,DTCC00144764,249939,46191
CHEMBL1080155,P20309,,UPQNBHKMICCAIA-SFHVURJKSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,20137933,KI,>,10000,NM,,,,,,,,,,,,,,Inhibition of muscarinic M3 receptor,,Identification of piperazine-bisamide GHSR antagonists for the treatment of obesity.,Bioorg. Med. Chem. Lett.,2010,20,5,"Yu M, Lizarzaburu M, Beckmann H, Connors R, Dai K, Haller K, Li C, Liang L, Lindstrom M, Ma J, Motani A, Wanska M, Zhang A, Li L, Medina JC",,615846,DTCT0023280,3232500,DTCC00628951,360780,37887
CHEMBL1080389,P20309,,MESZSUFNQDICOD-SFHVURJKSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,20137933,KI,>,10000,NM,,,,,,,,,,,,,,Inhibition of muscarinic M3 receptor,,Identification of piperazine-bisamide GHSR antagonists for the treatment of obesity.,Bioorg. Med. Chem. Lett.,2010,20,5,"Yu M, Lizarzaburu M, Beckmann H, Connors R, Dai K, Haller K, Li C, Liang L, Lindstrom M, Ma J, Motani A, Wanska M, Zhang A, Li L, Medina JC",,615846,DTCT0023280,3232505,DTCC00629139,845782,37887
